Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,24,1,24,32,32,2944,0.037388,0.012218283805847167,0.01201,0.06161628380584717,0.0089525,2.1306735817871094,469.3351476021244,225.23284240992493,188.2562941401025,1.0
Llama2-7B,24,1,24,32,32,3072,0.038239,0.012218283805847167,0.01245,0.06290728380584718,0.0089525,2.1719855817871094,460.40821282855853,225.48274684509641,184.27092337428448,1.0
Llama2-7B,24,1,24,32,32,3200,0.0398205,0.012218283805847167,0.012889999999999999,0.06492878380584717,0.0089525,2.2366735817871093,447.09250743731536,226.2811070365727,177.579000637684,1.0
Llama2-7B,24,1,24,32,32,3328,0.0406765,0.012218283805847167,0.013329999999999998,0.06622478380584716,0.0089525,2.278145581787109,438.9535102561541,226.5310524566643,174.03403412955294,1.0
Llama2-7B,24,1,24,32,32,3456,0.041538,0.012218283805847167,0.013770000000000001,0.06752628380584717,0.0089525,2.3197935817871094,431.07283676059905,226.781051213608,170.61264024327724,1.0
Llama2-7B,24,1,24,32,32,3584,0.042389,0.012218283805847167,0.01421,0.06881728380584717,0.0089525,2.3611055817871094,423.5304036014793,227.03095564877955,167.3716616108981,1.0
Llama2-7B,24,1,24,32,32,3712,0.0432445,0.012218283805847167,0.01465,0.07011278380584716,0.0089525,2.402561581787109,416.22242176043,227.28092676013912,164.2412089688712,1.0
Llama2-7B,24,1,24,32,32,3840,0.0441005,0.012218283805847167,0.01509,0.07140878380584717,0.0089525,2.4440335817871093,409.15968072287575,227.53087218023083,161.23036599658076,1.0
Llama2-7B,24,1,24,32,32,3968,0.044962,0.012218283805847167,0.015529999999999999,0.07271028380584717,0.0089525,2.485681581787109,402.30414359068413,227.7808709371745,158.31484846729904,1.0
Llama2-7B,24,1,24,32,32,4096,0.045813,0.012218283805847167,0.015969999999999998,0.07400128380584717,0.0089525,2.526993581787109,395.7271625885145,228.030775372346,155.54453387435473,1.0
