Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-70B,15,1,15,32,32,2304,0.093127,0.0234537593460083,0.018247000000000003,0.1348277593460083,0.0164755,10.952696247680665,91.3017194475524,1340.011363093734,179.86343422070595,1.0
Llama2-70B,15,1,15,32,32,2432,0.095271,0.0234537593460083,0.019127,0.1378517593460083,0.0164755,11.194616247680663,89.3286538703087,1342.866369851065,176.1903372814216,1.0
Llama2-70B,15,1,15,32,32,2560,0.097415,0.0234537593460083,0.020007,0.1408757593460083,0.0164755,11.436536247680664,87.43906182283125,1345.7213766083955,172.67892221531534,1.0
Llama2-70B,15,1,15,32,32,2688,0.099544,0.0234537593460083,0.020887000000000003,0.1438847593460083,0.0164755,11.677256247680665,85.63655526516513,1348.5760111965758,169.34421100173986,1.0
Llama2-70B,15,1,15,32,32,2816,0.101639,0.0234537593460083,0.021767,0.1468597593460083,0.0164755,11.915256247680666,83.92601713409667,1351.4299135368146,166.20464505957537,1.0
Llama2-70B,15,1,15,32,32,2944,0.103783,0.0234537593460083,0.022647,0.1498837593460083,0.0164755,12.157176247680665,82.25594329034911,1354.2849202941452,163.11497551310728,1.0
Llama2-70B,15,1,15,32,32,3072,0.105927,0.0234537593460083,0.023527000000000003,0.15290775934600828,0.0164755,12.399096247680664,80.65103940031572,1357.139927051476,160.15037797864048,1.0
Llama2-70B,15,1,15,32,32,3200,0.113206,0.0234537593460083,0.024407,0.1610667593460083,0.0164755,13.051816247680666,76.617689141747,1368.9604273577095,151.1581130149583,1.0
Llama2-70B,15,1,15,32,32,3328,0.115301,0.0234537593460083,0.025287,0.16404175934600831,0.0164755,13.289816247680665,75.24558514302406,1371.814329697948,148.72099219628925,1.0
Llama2-70B,15,1,15,32,32,3456,0.117445,0.0234537593460083,0.026167000000000003,0.16706575934600829,0.0164755,13.531736247680664,73.9003466884303,1374.6693364552787,146.3099042589381,1.0
Llama2-70B,15,1,15,32,32,3584,0.119589,0.0234537593460083,0.027047,0.17008975934600828,0.0164755,13.773656247680663,72.6023636729274,1377.524343212609,143.98526862970346,1.0
Llama2-70B,15,1,15,32,32,3712,0.121718,0.0234537593460083,0.027927,0.17309875934600832,0.0164755,14.014376247680666,71.35529846827802,1380.3789778007892,141.7599469471226,1.0
Llama2-70B,15,1,15,32,32,3840,0.123813,0.0234537593460083,0.028807000000000003,0.1760737593460083,0.0164755,14.252376247680665,70.16373849678106,1383.2328801410279,139.64939870419786,1.0
Llama2-70B,15,1,15,32,32,3968,0.125957,0.0234537593460083,0.029687,0.1790977593460083,0.0164755,14.494296247680666,68.99265634645884,1386.0878868983586,137.5556625374491,1.0
Llama2-70B,15,1,15,32,32,4096,0.128101,0.0234537593460083,0.030567,0.1821217593460083,0.0164755,14.736216247680664,67.86002479825106,1388.9428936556897,135.53201123095155,1.0
