Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,12,1,12,32,32,2560,0.035773,0.011994766387939452,0.010689999999999998,0.058457766387939446,0.0103385,2.0309870244140624,492.37143712845676,131.60047886426452,114.96142242776013,1.0
Llama2-7B,12,1,12,32,32,2688,0.0366285,0.011994766387939452,0.011130000000000001,0.05975326638793946,0.0103385,2.0724430244140626,482.52231217923486,131.8426657677331,112.48299289464917,1.0
Llama2-7B,12,1,12,32,32,2816,0.0374845,0.011994766387939452,0.01157,0.06104926638793945,0.0103385,2.1139150244140623,473.0559121113117,132.0848269799338,110.11620384753516,1.0
Llama2-7B,12,1,12,32,32,2944,0.038346,0.011994766387939452,0.01201,0.06235076638793945,0.0103385,2.1555630244140622,463.91591833499086,132.32704152898654,107.83967161583551,1.0
Llama2-7B,12,1,12,32,32,3072,0.039197,0.011994766387939452,0.01245,0.06364176638793946,0.0103385,2.1968750244140627,455.192029080814,132.56916175626708,105.69141273269244,1.0
Llama2-7B,12,1,12,32,32,3200,0.0407785,0.011994766387939452,0.012889999999999999,0.06566326638793946,0.0103385,2.2615630244140625,442.172068257565,133.3597377398524,102.19826144586945,1.0
Llama2-7B,12,1,12,32,32,3328,0.0416345,0.011994766387939452,0.013329999999999998,0.06695926638793945,0.0103385,2.3030350244140623,434.209636153675,133.60189895205306,100.27883947811688,1.0
Llama2-7B,12,1,12,32,32,3456,0.042496,0.011994766387939452,0.013770000000000001,0.06826076638793946,0.0103385,2.3446830244140626,426.49688234506687,133.8441135011058,98.42405277930995,1.0
Llama2-7B,12,1,12,32,32,3584,0.043347,0.011994766387939452,0.01421,0.06955176638793945,0.0103385,2.385995024414062,419.112357640215,134.0862337283864,96.66631610058536,1.0
Llama2-7B,12,1,12,32,32,3712,0.0442025,0.011994766387939452,0.01465,0.07084726638793945,0.0103385,2.4274510244140624,411.95475828039815,134.32842063185504,94.96664543284811,1.0
Llama2-7B,12,1,12,32,32,3840,0.0450585,0.011994766387939452,0.01509,0.07214326638793944,0.0103385,2.468923024414062,405.0349039283334,134.5705818440557,93.33046334491247,1.0
Llama2-7B,12,1,12,32,32,3968,0.04592,0.011994766387939452,0.015529999999999999,0.07344476638793945,0.0103385,2.5105710244140624,398.3157577600849,134.81279639310844,91.74433552449125,1.0
Llama2-7B,12,1,12,32,32,4096,0.046771,0.011994766387939452,0.015969999999999998,0.07473576638793945,0.0103385,2.5518830244140625,391.86749174351746,135.054916620389,90.23681649712759,1.0
