Model,trace,t,lam,alpha,alpha_s,action,split,N_L,N_T,j,m,Tput_L,Tput_T,TTFT_L_s,req_lat_T_s,devices_draining,devices_kept,tokens_lost,target,load_L,load_T,served_by_L,served_by_T,spare_T,excess_L,spilled,unmet,eff_ttft_s,served_total,cap_L,cap_T,derate,ledger,ledger_lat,shadow,draining_now,kv_slack_L,kv_slack_T
Llama2-70B,6_flapping,45540.0,166.175,0.14999999999999997,0.2901195502520693,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45570.0,166.175,0.14999999999999997,0.2678260275139278,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45600.0,166.175,0.14999999999999997,0.24907948416004744,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45630.0,166.175,0.14999999999999997,0.23331558305537106,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45660.0,166.175,0.14999999999999997,0.22005977512603464,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45690.0,166.175,0.14999999999999997,0.2089130137569639,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45720.0,166.175,0.14999999999999997,0.1995397420800237,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45750.0,166.175,0.14999999999999997,0.19165779152768553,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45780.0,166.175,0.14999999999999997,0.1850298875630173,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45810.0,166.175,0.14999999999999997,0.17945650687848191,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45840.0,166.175,0.14999999999999997,0.17476987104001182,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45870.0,166.175,0.14999999999999997,0.17082889576384272,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45900.0,166.175,0.14999999999999997,0.1675149437815086,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45930.0,166.175,0.14999999999999997,0.1647282534392409,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45960.0,166.175,0.14999999999999997,0.16238493552000588,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,45990.0,166.175,0.14999999999999997,0.16041444788192133,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46020.0,166.175,0.14999999999999997,0.1587574718907543,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46050.0,166.175,0.14999999999999997,0.15736412671962044,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46080.0,166.175,0.14999999999999997,0.15619246776000292,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46110.0,166.175,0.14999999999999997,0.15520722394096065,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46140.0,166.175,0.14999999999999997,0.15437873594537713,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46170.0,166.175,0.14999999999999997,0.15368206335981022,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46200.0,166.175,0.55,0.21673766777851566,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46230.0,166.175,0.55,0.26976089949586135,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46260.0,166.175,0.55,0.3143479449721444,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46290.0,166.175,0.55,0.35184103167990516,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46320.0,166.175,0.55,0.3833688338892579,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46350.0,166.175,0.55,0.40988044974793075,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46380.0,166.175,0.55,0.43217397248607226,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46410.0,166.175,0.55,0.45092051583995263,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46440.0,166.175,0.55,0.466684416944629,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46470.0,166.175,0.55,0.47994022487396537,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46500.0,166.175,0.55,0.49108698624303615,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46530.0,166.175,0.55,0.5004602579199764,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46560.0,166.175,0.55,0.5083422084723146,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46590.0,166.175,0.55,0.5149701124369828,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46620.0,166.175,0.55,0.5205434931215182,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46650.0,166.175,0.55,0.5252301289599882,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46680.0,166.175,0.55,0.5291711042361573,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46710.0,166.175,0.55,0.5324850562184914,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46740.0,166.175,0.55,0.535271746560759,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46770.0,166.175,0.55,0.5376150644799941,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46800.0,166.175,0.55,0.5395855521180787,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46830.0,166.175,0.55,0.5412425281092458,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46860.0,166.175,0.55,0.5426358732803797,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46890.0,166.175,0.55,0.5438075322399971,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46920.0,166.175,0.55,0.5447927760590394,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46950.0,166.175,0.55,0.545621264054623,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,46980.0,166.175,0.55,0.5463179366401899,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,91.39625000000001,74.77875,91.39625000000001,74.77875,936.1212499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47010.0,166.175,0.14999999999999997,0.48326233222148446,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47040.0,166.175,0.14999999999999997,0.43023910050413877,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47070.0,166.175,0.14999999999999997,0.3856520550278557,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47100.0,166.175,0.14999999999999997,0.3481589683200949,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47130.0,166.175,0.14999999999999997,0.31663116611074216,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47160.0,166.175,0.14999999999999997,0.2901195502520693,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47190.0,166.175,0.14999999999999997,0.2678260275139278,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47220.0,166.175,0.14999999999999997,0.24907948416004744,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47250.0,166.175,0.14999999999999997,0.23331558305537106,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47280.0,166.175,0.14999999999999997,0.22005977512603464,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47310.0,166.175,0.14999999999999997,0.2089130137569639,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47340.0,166.175,0.14999999999999997,0.1995397420800237,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47370.0,166.175,0.14999999999999997,0.19165779152768553,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47400.0,166.175,0.14999999999999997,0.1850298875630173,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47430.0,166.175,0.14999999999999997,0.17945650687848191,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47460.0,166.175,0.14999999999999997,0.17476987104001182,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47490.0,166.175,0.14999999999999997,0.17082889576384272,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47520.0,166.175,0.14999999999999997,0.1675149437815086,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47550.0,166.175,0.14999999999999997,0.1647282534392409,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47580.0,166.175,0.14999999999999997,0.16238493552000588,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47610.0,166.175,0.14999999999999997,0.16041444788192133,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47640.0,166.175,0.14999999999999997,0.1587574718907543,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47670.0,166.175,0.14999999999999997,0.15736412671962044,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47700.0,166.175,0.14999999999999997,0.15619246776000292,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
Llama2-70B,6_flapping,47730.0,166.175,0.14999999999999997,0.15520722394096065,HOLD,1xTP9/N_T23,9.0,23.0,1.0,9.0,107.4,1010.9,2.143,152.751,0,,0.0,,24.926249999999996,141.24875000000003,24.926249999999996,141.24875000000003,869.6512499999999,0.0,0.0,0.0,2.143,166.175,107.4,1010.9,1.0,0.0,0.0,,False,12.419,1.925
