Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-7B,25,1,25,32,32,2816,0.0365265,0.012441801223754882,0.01157,0.06053830122375488,0.0089525,2.096178139160156,477.05869139569165,233.94271792074767,200.14810986607984,1.0
Llama2-7B,25,1,25,32,32,2944,0.037388,0.012441801223754882,0.01201,0.06183980122375488,0.0089525,2.1378261391601563,467.7648858727349,234.1933653616823,195.7457651533265,1.0
Llama2-7B,25,1,25,32,32,3072,0.038239,0.012441801223754882,0.01245,0.06313080122375489,0.0089525,2.1791381391601563,458.8970208127337,234.44391848084473,191.5942480851068,1.0
Llama2-7B,25,1,25,32,32,3200,0.0398205,0.012441801223754882,0.012889999999999999,0.06515230122375489,0.0089525,2.243826139160156,445.66732802849464,235.24292735631184,184.61198327205196,1.0
Llama2-7B,25,1,25,32,32,3328,0.0406765,0.012441801223754882,0.013329999999999998,0.06644830122375488,0.0089525,2.285298139160156,437.57966755597965,235.49352146039442,180.91951238767663,1.0
Llama2-7B,25,1,25,32,32,3456,0.041538,0.012441801223754882,0.013770000000000001,0.06774980122375489,0.0089525,2.3269461391601562,429.7478068662651,235.74416890132903,177.3558013906912,1.0
Llama2-7B,25,1,25,32,32,3584,0.042389,0.012441801223754882,0.01421,0.06904080122375489,0.0089525,2.3682581391601563,422.25126706610837,235.99472202049157,173.97992552644217,1.0
Llama2-7B,25,1,25,32,32,3712,0.0432445,0.012441801223754882,0.01465,0.07033630122375488,0.0089525,2.409714139160156,414.9869827914627,236.24534181584204,170.7192112695271,1.0
Llama2-7B,25,1,25,32,32,3840,0.0441005,0.012441801223754882,0.01509,0.07163230122375489,0.0089525,2.451186139160156,407.9657534056665,236.4959359199246,167.5830885703709,1.0
Llama2-7B,25,1,25,32,32,3968,0.044962,0.012441801223754882,0.015529999999999999,0.07293380122375488,0.0089525,2.492834139160156,401.1498335532677,236.74658336085923,164.54629976484253,1.0
Llama2-7B,25,1,25,32,32,4096,0.045813,0.012441801223754882,0.015969999999999998,0.07422480122375488,0.0089525,2.534146139160156,394.61023361952243,236.99713648002162,161.66067524503254,1.0
